feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-3.924857,-1.858706,0.206707,-0.577799,3.667464,2.442323,3.922280,-5.253179,-2.519958,-0.228741,-2.634699,1.210332,1.580825,3.599516,-11.973501,-3.310792,-1.396617,0.498051,1.319068,2.052648,-0.589928,-3.527124,-10.531758,-1.881546,-0.460689,0.322905,2.931240,4.287293,-7.452833,-3.152447,4.909020
-4.853086,-3.460205,-1.460896,-0.580300,1.935050,4.378162,4.817984,-3.801077,-2.511284,1.388545,-1.350797,4.054488,2.996431,3.358997,-0.248366,-2.638081,-0.685287,-0.326740,1.343071,1.363989,5.198104,-3.738267,-4.517034,-1.410295,-0.470489,2.940007,4.419849,1.039325,-5.888703,-4.429217,5.018902
-3.413560,-0.951764,-1.320639,-3.457321,6.790686,3.359025,3.172107,-4.986922,-1.975928,-1.434288,-0.733047,0.934346,3.995353,4.726082,0.244748,-2.533953,-1.114068,-0.430711,1.877392,4.954748,3.233613,-5.092568,4.041431,-8.532471,1.005342,0.670350,3.652454,4.770276,-6.540408,-0.952711,15.184612
-3.365329,-1.554101,-0.704233,-0.265194,-0.625414,-0.073722,-1.008093,-10.345727,-2.897425,-0.192243,0.066511,1.202238,3.656015,6.300504,-1.722725,-2.923722,-1.970018,0.377468,0.237022,2.089875,1.089572,-3.442034,2.112431,-0.720738,0.305812,-0.146539,2.253245,4.615641,-5.585464,-4.027919,5.681487
-2.789910,-2.089844,-0.788628,1.768667,-2.860126,-0.408566,5.285067,-4.472320,-2.366500,-0.789670,2.945707,3.779640,3.547969,4.362267,-7.525047,0.524802,-0.086242,-0.422658,0.669527,1.679257,4.695010,-10.168588,-4.870793,-5.707350,0.286520,2.305215,2.630875,3.790547,-5.908015,-3.553494,5.092638
-3.893110,-4.120388,-1.366621,0.153368,-0.676692,3.305071,3.198156,-4.681834,-2.039413,0.351708,-0.570960,0.507396,1.322443,2.322809,-6.595478,-6.535531,-1.924148,1.205250,1.046188,2.356546,6.676265,-3.970779,2.043505,-2.515110,-0.272696,0.938044,-0.121148,6.980944,-5.191769,-2.509070,4.275050
-3.652334,-1.691936,-0.775310,-2.992686,0.282070,1.948705,4.214950,-7.659489,-2.815405,-1.539821,0.139189,0.568851,3.337905,6.119150,-3.630464,1.026512,-1.456893,-0.397117,2.045354,2.218605,4.977785,-1.775339,-2.617166,1.822038,0.050433,1.928223,0.613832,2.419323,-6.290358,-2.890996,13.714121
-3.890629,-1.299727,-1.573524,1.543239,-3.300517,1.329328,1.395134,-6.113325,-2.082267,-1.959029,-0.871066,-1.090960,-3.450319,1.949857,-11.598856,-2.195464,-0.826984,-0.071094,2.344720,1.111959,2.017443,-7.301448,1.470872,6.105493,-0.629451,2.412935,2.497220,4.188909,2.128280,-0.699685,-3.369214
-3.950971,-2.878251,-2.543485,1.155867,1.488750,3.567638,0.939970,-0.038167,-2.564813,-0.035212,2.139614,1.523260,-0.101909,-0.070589,-1.527558,2.598525,-1.204220,-0.608882,2.071735,3.903807,2.492194,-4.851006,-4.945911,0.398585,0.787342,1.110131,1.936968,2.242360,-2.128972,-5.379762,-1.047284
-3.368270,-3.172490,-2.058372,1.495230,1.252449,2.093658,4.598298,-11.275061,-2.593078,-1.905946,0.164701,0.171805,3.311181,3.822996,-8.338337,3.483783,-0.366658,0.359514,-1.751429,1.855306,0.072417,-2.624001,-6.974010,-0.086333,0.326383,0.748873,2.445318,2.729223,-3.695122,-3.924057,10.401194
-4.386078,-3.337503,-3.361686,-1.148820,-0.899765,3.488036,3.601642,-3.239543,-3.251980,-2.530494,-1.824522,0.669781,2.780755,5.101544,4.467584,-2.686521,-1.504327,0.580855,-1.229378,0.784428,2.538630,-4.613653,-3.608788,4.619913,-0.667451,0.741822,1.470339,1.143630,-3.362940,-3.670374,3.105438
-3.756550,-1.994342,-3.202895,-0.848913,2.742082,4.515040,6.717808,-1.946590,-3.371820,-2.555931,1.689001,6.193132,3.047210,8.254585,-0.345478,3.003216,-1.567250,0.070994,1.440217,1.047261,4.333329,0.040672,-5.166315,-1.649323,0.554778,0.930311,2.604754,4.405879,-4.126115,-3.550849,4.830579
-4.087894,-1.526669,-1.567861,-1.708026,-1.768927,5.357360,2.855890,-3.080642,-2.393865,-0.573818,0.231208,-1.022693,4.501100,8.532758,-6.947772,-0.723949,-1.366901,-1.653748,2.516960,2.452749,6.289026,-2.456595,-0.193618,-5.110440,0.368008,3.182162,1.752593,3.300313,-3.088860,-5.407903,0.288057
-3.968217,-2.297715,-0.641445,-2.494110,-0.588756,4.359097,5.597286,-8.236184,-2.443188,-2.008873,1.440014,-0.872518,0.782778,7.635910,-0.374692,-6.011423,-1.755354,-0.025572,1.542647,6.133093,4.991050,-4.217857,-3.825561,0.382045,-0.079198,1.227669,1.152762,2.714766,-3.020172,-6.382601,12.064298
-3.744185,-3.670377,-0.168271,0.604069,1.303309,2.264461,3.055008,-5.965270,-2.076248,-1.016774,0.261415,0.827996,3.795655,5.821405,0.368933,3.946548,-1.687638,1.043534,3.863072,3.106767,3.427192,-0.768697,3.477464,-7.383578,-1.477048,1.777970,1.935879,4.122798,-3.455079,-5.716424,10.270845
-3.483121,-2.782649,0.866712,2.019763,2.382021,1.848599,8.013466,-3.273250,-2.956383,-0.354245,-1.254931,2.072142,-0.139671,0.989231,-4.352604,-2.895500,-1.472379,-1.215149,1.338775,3.780572,0.780806,-7.299094,-5.355691,5.685853,-0.552363,2.142929,3.565440,4.613923,-2.590948,-3.527614,10.881892
-3.761812,-2.251797,-2.004462,-2.172105,0.335762,4.110378,6.057945,-6.292127,-2.543169,0.246739,0.350484,1.745869,1.482007,7.717025,-4.696920,0.953125,-1.110467,1.746983,-0.496668,3.151661,5.055547,-2.937947,-2.219554,-2.367656,-0.897629,0.669951,3.890915,3.788118,-6.431585,-1.108203,4.152984
-2.435905,-0.356413,0.998005,1.422624,3.430614,3.391286,7.009154,-1.415787,-2.382586,-1.897518,-0.477469,-1.975942,3.237338,3.514083,-7.817412,-6.325419,-2.196686,-1.496547,1.256318,0.787936,5.037415,-1.884447,0.676136,-2.116662,-0.801554,0.931160,2.863340,4.670499,-4.900444,-3.642431,7.330739
-4.951013,-2.779135,-1.101772,3.460127,0.944408,3.886399,7.076073,-1.071879,-2.237935,-0.525687,0.386125,0.815857,6.428949,0.601420,0.516513,-7.288055,-1.473335,0.149498,-2.549287,4.079577,5.697074,-3.656640,-3.725382,-1.052825,0.200007,-0.031569,0.353124,3.684730,-5.512208,-1.899257,6.744866
-4.326735,-3.367694,-2.484424,-2.669283,-2.998434,6.766284,5.468474,-4.687208,-2.114252,-1.841460,2.896221,1.208714,0.774459,3.925592,-3.278167,-0.989746,-1.534446,0.093372,1.771857,2.640953,5.134186,-2.783639,-8.830829,1.233522,-0.731488,1.954837,1.956582,-1.018305,0.239060,3.317520,5.459657
-3.473525,-3.827626,-3.971133,-2.890208,1.148888,-0.023362,2.749315,-14.288977,-2.946382,-0.111072,0.127918,4.475489,1.892217,9.142071,3.683975,-3.210871,-1.063743,-0.087712,1.770904,-0.112935,6.569664,-5.539519,3.191865,-0.011053,-0.620360,1.079391,2.849198,3.034136,-2.972091,-0.278972,14.324166
-3.676692,-1.970182,-0.713568,-1.847414,-0.244769,0.548134,7.216590,-2.758215,-2.649159,-1.028586,0.783234,0.540657,4.527114,5.616060,1.215002,-3.620793,-1.024798,-0.059392,0.230832,3.382339,1.808958,-1.261212,-6.368866,-4.103231,0.346738,3.383154,3.877642,2.565829,-7.573098,0.215278,12.392877
-4.101635,-1.403360,-0.656884,2.054529,-1.701821,3.422513,2.935600,-4.444024,-2.791353,0.403121,-2.588251,3.884155,1.554929,5.822240,2.422941,3.736611,-0.547631,0.102824,1.417521,3.620139,1.768834,-7.838923,2.708189,-4.447969,-0.610353,1.472272,3.233662,6.545989,-2.439012,-0.383774,-5.437470
-3.659185,-0.980661,1.457141,-0.150117,-0.842549,7.675245,0.433602,-0.627740,-2.651880,-1.149239,-2.866374,0.889946,5.543278,1.811442,-0.638342,-3.493700,-0.763929,-0.342693,0.868602,3.410595,5.275175,-5.013589,-3.390708,-7.517593,0.264988,1.454157,2.222824,4.055302,-3.490173,-3.130656,0.868776
-3.275571,-2.152859,-2.069330,2.270466,2.672129,4.178430,11.502601,1.222563,-3.632882,-1.808133,-0.306974,2.485200,1.177609,5.250382,-2.870595,-6.967936,-0.233017,0.477135,-1.768171,2.197398,0.755264,-8.588705,-3.925514,-0.679866,0.102173,2.568442,4.321847,5.161722,-2.432784,0.509395,4.563684
-4.088299,-0.778017,-1.691818,3.849512,2.095453,1.649013,0.794747,-6.340495,-2.355126,-2.504171,-3.416066,4.475990,0.318685,5.152401,-8.111084,-0.755583,-1.931046,-0.843627,0.480516,3.333283,2.522527,-5.926173,-3.086098,-3.874713,0.215000,-0.029363,3.028550,5.651351,-4.452597,-5.527396,-3.326270
-2.903468,-2.328678,-1.270576,0.582557,1.764653,2.317543,6.402765,-0.813148,-2.347562,-1.136779,0.943038,4.907596,4.328368,2.174474,-0.407908,2.519429,-0.990595,0.318028,0.981927,1.088075,5.688453,-4.137385,-3.822575,-3.575309,-0.694761,1.873931,1.769858,4.022274,-5.116034,-1.311869,9.294542
-3.482063,-3.553047,-0.777401,-1.406544,0.847991,5.012072,1.074091,-3.579905,-2.810849,-1.129688,-1.884241,2.622217,6.315839,3.693798,-5.064826,-11.506384,-1.451233,2.351763,-0.709568,1.562884,2.433093,-3.485654,-4.065607,-2.373288,-0.992226,1.723200,2.908251,1.725528,0.995391,-4.749524,8.179525
-3.555617,-1.713169,-0.021641,0.414912,-0.868339,2.041987,0.867296,-1.829659,-2.508632,-1.267842,0.077349,1.088331,2.320535,2.579136,-3.183749,-4.956953,-1.557412,1.060822,1.714737,2.529115,5.600405,0.169409,-0.900264,-3.317346,0.185210,1.614857,2.365389,1.419742,-4.789223,2.527587,2.875773
-4.116843,-1.525306,-0.048859,1.032171,2.183564,5.227684,8.403618,3.266559,-2.598203,-2.445200,0.316252,0.939607,-0.624646,6.834171,-1.478985,-0.718713,-0.405161,-2.673712,-0.746144,1.917859,7.231253,-4.981079,-3.771064,1.079493,0.257210,1.568502,1.846363,2.523951,-4.834565,-5.418508,4.331713
-3.999223,-4.848441,-1.509836,-1.943892,3.057811,2.286022,5.559987,-1.883028,-2.834489,-1.970456,-1.060671,2.691866,1.928683,4.985043,-10.269040,-3.808497,-1.095753,1.775704,2.704218,3.145430,3.130999,-11.044459,-5.568099,-2.427119,0.664492,1.476226,3.356414,2.895224,-5.827232,-5.363077,12.377218
-4.776806,-3.612546,-0.541898,-1.319430,2.683193,5.653044,1.879080,-4.418841,-2.434181,-1.167285,1.138462,-0.466005,3.376401,1.940241,-0.600389,-2.926148,-0.491429,0.531036,1.478950,2.276805,3.149806,-3.175873,-1.879997,-0.070301,0.031649,0.350805,1.795297,0.260710,-3.182326,-0.641101,9.817973
-4.127878,-4.001567,-3.181896,2.286517,0.102909,3.382013,3.318648,1.771307,-2.861325,-1.111978,-0.446438,-1.051748,1.958008,4.927494,-0.478373,-2.181035,-0.381849,-1.078733,-2.397984,2.084225,2.241638,-4.211244,1.812489,-6.845392,-0.664298,1.223532,2.196637,5.587599,-3.544655,-2.580264,1.911232
-3.897941,-1.323646,-1.544955,-1.229057,0.278936,10.363061,0.031339,-1.984413,-2.183777,-0.508484,0.257085,0.396851,5.998595,5.194837,-7.657809,-1.944543,-0.650406,-0.096832,-0.118798,0.903871,4.073234,-2.264293,-3.985209,1.062805,0.048770,0.577498,4.577546,5.084629,-3.980578,-6.030631,-4.618718
-3.915507,-2.319209,2.388643,-1.246720,3.128890,3.088577,6.576276,-4.040370,-2.967280,-0.184578,0.599564,3.831941,4.391747,4.111409,-1.245587,-3.340786,-1.163128,-2.478040,-0.613363,3.815370,3.596358,-4.547503,1.279501,0.658446,0.028963,2.009029,1.891971,4.036736,0.707076,-3.794422,18.386486
-3.215928,-2.250991,-0.538833,-2.047785,2.506385,0.148628,4.423318,0.578672,-2.107213,-0.782495,-0.678447,3.309254,1.821056,4.638685,-2.941534,0.673855,-0.689606,-0.871971,-0.586672,7.512650,1.253912,-4.351023,-3.208144,-9.136332,-0.139020,2.142842,2.793601,4.314770,-4.797385,-6.172912,10.914754
-3.508259,-1.988454,-0.838219,-1.173450,1.333358,-1.245838,0.118753,-4.641548,-1.906595,-1.038776,-0.574891,3.219684,0.691466,2.732619,-3.464584,1.159061,-1.216111,0.690277,-0.383684,2.649381,5.363721,-0.358383,-12.149454,4.971769,1.507665,1.325535,0.603311,4.692381,-5.840004,-0.713933,11.293129
-3.505455,-3.863966,-2.716614,2.199104,0.663919,3.473820,6.224288,-7.954853,-2.279181,-1.358024,1.485616,4.403786,4.354446,0.833323,-7.897262,-3.682711,-1.026025,-0.630147,2.568625,6.328510,5.061575,-1.528301,-1.351679,-3.116856,0.249637,1.438942,2.058579,6.730068,0.236916,-1.180303,7.868650
-3.963922,-3.245273,-2.185367,-0.993530,-1.959100,1.426369,3.933009,-8.903565,-3.190546,-1.182193,0.418954,1.544908,4.506708,0.665579,-2.594811,3.232498,-0.752370,0.699321,2.110430,1.810024,-1.022713,-7.787198,-2.100783,-4.539372,-0.380086,0.665827,4.038634,6.210868,-6.332701,-5.390129,12.388794
-4.211242,-2.795773,-0.428991,-0.804517,1.152210,4.545880,0.371209,2.367512,-2.912331,-0.571646,-1.745319,0.569895,2.779444,9.576282,-2.926646,-0.315194,-1.234890,-1.032785,1.406238,1.800660,5.850469,-1.588829,-5.171789,-3.940699,-0.157646,0.066444,3.161932,3.787308,-3.459850,-0.427480,2.112787
-3.447678,-2.518295,-1.307279,-1.918937,0.682023,5.241043,3.766698,-1.326059,-2.463122,0.515001,0.838549,0.162700,4.299318,0.852311,-0.692984,-0.961910,-1.715900,-0.416496,3.139877,0.542696,3.372619,-2.426125,-1.596641,-6.524311,-0.036124,1.267577,0.597066,5.584786,-4.185456,-7.263801,5.804282
-3.951794,-0.766809,0.247760,-0.397152,-1.745115,3.815248,4.615891,-1.705234,-2.511737,-1.797365,-1.466457,1.972299,-1.390305,6.679796,-10.347687,0.172314,-1.103754,-2.019684,2.273408,5.630585,2.154709,-6.989216,-0.559728,-5.770130,-0.352692,0.783392,4.115428,2.867832,-0.545062,-5.590523,-3.446862
-3.275173,-1.974080,-0.339238,-0.124481,1.338778,3.211861,0.536411,-8.597049,-2.389040,-1.603432,1.462744,0.595985,0.454823,2.228376,0.609061,-2.550467,-1.607808,-1.393324,1.665179,2.658289,-2.128815,1.281251,-3.699877,-6.432337,-0.086301,1.533754,3.119717,1.983832,-5.050333,0.828641,11.323153
-3.394355,-2.613435,-1.723738,0.757595,2.876539,5.518014,0.661280,-1.666504,-2.842359,-1.264367,1.136070,2.012690,4.093818,6.260769,-0.179285,-8.425703,-1.485041,1.262036,0.804995,5.007711,5.291581,-4.513641,5.241298,-3.158007,0.156930,0.903151,-0.276015,4.990836,-6.125888,-0.799657,4.848155
-4.192105,-1.628962,-2.959511,0.363318,0.340248,2.283651,8.642804,-5.182307,-2.444762,1.111396,-1.288401,0.546796,3.434387,-1.607013,-7.422022,-1.519642,-1.609663,1.529520,0.027536,-0.295265,-1.248669,-4.803594,-2.286860,-2.484131,0.095426,1.982361,3.642459,2.585175,-4.695923,-3.973647,3.027975
-4.490298,-2.156134,0.693121,1.847079,2.468865,0.439540,4.734757,-0.031373,-2.201113,-2.614055,-0.315632,1.409879,0.428800,6.621317,-7.868921,6.097654,-1.502693,0.088889,3.664927,2.759523,2.655426,-2.376315,-2.140277,3.743138,-0.078240,1.569316,2.162673,2.502847,1.642299,-2.204528,6.306141
-3.232006,-2.037043,-1.503617,-0.466611,0.527905,2.727910,6.372742,-2.576060,-2.350318,-0.689096,0.473759,3.687543,3.914330,-1.171818,-8.305825,-0.042843,-2.062231,0.023640,2.236405,0.594981,5.620773,0.243651,-10.311332,-0.899551,-0.657755,2.068087,2.649709,5.473240,-5.783579,0.824325,9.233071
-2.763950,-2.135778,-4.182509,-1.341049,3.143003,1.855402,3.063141,-2.563382,-3.370460,-2.584339,-1.692290,0.300396,2.700596,-0.463756,-6.221981,-3.467728,-0.788214,-0.097631,-0.738410,2.938175,-0.100786,-0.350087,1.936713,-10.871537,-0.552420,0.621121,1.831559,7.066314,-4.346885,0.071142,9.435717
-4.126418,-3.451754,-2.397986,1.249991,-1.993014,2.257182,7.638598,-8.200430,-2.497635,-2.172999,1.541828,0.978110,2.181764,-0.029665,-6.380253,-9.349357,-1.574294,-0.029826,0.739457,0.040579,4.406586,-6.263204,-2.742134,1.064503,-0.369921,0.495599,3.795617,5.376616,0.488211,-5.974533,11.021673
-4.317663,-2.491921,-1.333521,0.363550,-0.082434,2.355044,6.307514,0.115656,-2.490588,-2.798201,-0.658105,1.583883,-0.288443,0.220032,1.913387,-1.239080,-1.297586,-0.169765,1.477866,0.916691,-0.476339,-1.051801,-2.992564,-4.973988,-0.024630,3.484525,3.870625,7.178438,-5.127402,-1.748797,6.686989
-3.509870,-1.912937,-2.393432,-2.600100,1.479344,-1.551082,8.174764,-2.793722,-2.632470,-1.176538,1.279300,3.102335,3.814854,2.901140,-2.722433,-1.593056,-1.182491,0.179051,-0.346588,2.142662,1.104537,-4.101962,-0.911219,6.448114,0.703229,1.032070,2.697164,3.592102,-3.174617,-5.172144,14.892335
-3.932773,-0.810869,-1.724765,-0.203447,4.683036,0.729362,3.689194,-5.312939,-2.751515,-2.744906,-2.653281,1.841642,0.007976,9.085319,1.386019,1.530166,-0.964310,-0.285039,2.608705,3.493036,5.803726,-2.218884,-0.889211,5.804974,-0.072899,2.035260,0.497470,3.228778,-1.539168,-1.302922,7.998312
-4.571581,-2.573495,-3.842919,-1.142986,3.477970,4.639887,2.895036,-0.277195,-3.382434,-1.830377,2.077507,1.391743,2.501871,3.472312,-4.529990,-4.036870,-0.885797,-0.510594,0.673476,3.644999,5.574315,-4.665747,-4.983249,1.792798,0.087416,3.766586,0.731090,0.672014,-3.505379,-6.110872,0.073516
-3.710343,-0.698179,-0.497557,-0.253297,-0.930538,0.461031,0.499260,-2.236830,-2.438506,-0.104558,-1.924621,-1.099234,-1.212264,3.150919,-8.657265,-0.132006,-1.377103,0.976910,-0.588037,0.503829,6.468423,-3.421129,0.426044,-6.183616,-0.765905,3.299864,1.987929,2.594408,-3.174084,0.088816,-0.990765
-4.160276,-2.169177,0.318408,-0.031827,-1.554379,3.447162,4.239572,-9.409610,-2.703611,-3.686832,-1.493724,-0.749278,-1.824004,6.811605,-2.886371,-4.920769,-1.978720,0.428752,4.934936,7.685012,5.662027,-2.188343,2.919757,5.347872,-0.478556,0.819066,0.847991,6.096162,-3.254801,-3.279664,10.204314
-3.484118,-0.800708,-1.026157,-3.344665,-3.244328,6.075280,1.841854,-3.745220,-3.322259,-1.379302,0.963853,0.078986,2.882915,4.857287,-3.084952,-0.144342,-0.863065,1.188836,1.438682,5.803631,0.053459,-3.057882,-8.365314,-3.057296,0.534272,-0.718350,2.506689,2.965863,-3.507085,-3.624201,2.763470
-4.029840,-1.393649,-1.273650,1.307484,4.193104,-0.092313,4.241077,-6.174522,-2.419246,-2.455780,-1.313060,0.452730,2.728263,4.243900,-0.806066,-4.164375,-1.056355,-0.977734,2.500522,4.216371,3.873461,-1.906498,-1.628531,0.015159,0.258357,0.315081,0.624809,6.125083,-5.674146,-1.284930,11.184867
-4.340195,-1.552689,-1.814373,-2.865095,3.296720,4.973100,10.068946,0.496578,-2.740051,-3.434518,2.691815,2.195914,4.722350,7.244190,-7.672976,-1.382271,-2.069519,0.346629,-1.141661,3.287788,5.058135,-7.978436,-2.746425,-3.754166,0.429614,1.717930,2.982082,4.725377,-2.298975,-2.179816,6.349622
-3.665742,-1.734775,-0.917674,1.487187,4.856047,5.746947,5.806090,-1.437715,-2.480571,-2.166260,1.758550,0.571119,1.941801,5.222219,-1.627231,5.369468,-1.156562,-0.332572,0.181439,2.641530,5.070221,-3.568965,-2.973193,3.127258,-0.046278,1.577267,1.842168,3.809385,-8.456076,-2.297332,7.094017
-4.143301,-2.092090,0.220743,-1.552414,-0.191599,4.485455,4.706289,-3.288884,-2.728408,-1.973519,-2.116817,2.768245,3.786365,1.713925,-5.768279,-0.096922,-1.453542,-0.591539,1.907888,2.149795,2.846747,-4.770208,-1.921676,3.269585,0.512650,1.489800,2.973118,5.013676,-2.092543,-1.360406,8.347125
-3.027471,-1.723947,-0.260043,0.764902,5.242164,6.970641,2.128693,-4.719163,-1.773215,-0.843535,0.898753,0.501834,4.367418,6.014036,-5.013816,9.324318,-0.561658,1.066417,-0.972577,5.858094,3.651763,-4.317060,1.115034,-2.831749,0.514641,0.342477,3.538929,1.489521,-6.630411,-2.572058,5.951988
-3.890922,-2.778457,-0.792545,0.795955,4.028694,1.678079,-0.397269,-11.869367,-2.886822,-3.143123,1.613404,-1.522013,4.156726,5.941503,4.217070,-4.598065,-1.733028,1.178529,0.111627,0.368051,5.423360,-6.938669,3.062584,-2.338746,0.250142,-1.371370,2.255315,5.988076,-2.019085,-2.582310,15.743385
-2.516247,-3.092626,0.976870,-0.311336,3.009014,3.031150,5.616761,-1.882706,-2.180378,-2.658129,-1.981316,0.302940,0.937829,0.217930,1.721361,-3.621741,-1.286044,-0.382340,-1.608101,3.565189,7.256185,-6.230024,-2.584025,-7.436065,0.465636,1.052514,0.138394,4.284178,-4.334260,1.072167,15.937661
-3.737678,-5.554732,-1.373874,0.519278,-3.915077,6.536983,0.324672,1.292573,-2.651966,-0.881008,2.205587,0.847956,6.185209,5.005868,-4.655764,-6.045379,-1.685192,-1.157452,-0.269244,3.796960,5.121189,0.869756,-7.622515,3.073027,0.100976,0.779746,4.546612,6.384784,-4.522324,-4.840953,1.902336
-3.266427,-2.202521,-1.515729,-1.933149,2.155588,3.603690,6.093222,2.794279,-3.337230,-2.016816,-0.585419,1.702513,0.052303,3.703738,-9.069302,-6.326712,-1.023636,1.026144,1.854026,3.413383,4.266205,-1.946673,-5.092676,-3.907833,-1.061631,1.195320,2.869599,5.024421,-3.979903,-2.740127,5.208758
-3.470473,-2.979820,-1.923997,-1.052279,3.744503,0.017205,1.800186,-1.193687,-2.421745,-0.845303,-1.207458,0.185830,0.791086,4.831588,-0.551662,-2.226042,-2.569413,0.469802,0.286077,0.411711,3.494929,-3.910956,0.616682,-3.196200,-0.049159,2.979332,3.890264,4.378382,-4.916795,-7.456971,10.853568
-4.070146,-4.356962,-0.455759,-0.846927,2.455030,-1.927907,3.300239,-1.343016,-1.526471,-3.011548,-1.500111,-1.521015,3.629329,-0.134041,2.465507,-3.850401,-1.123451,-0.079553,-1.436439,2.807950,1.862016,-5.727794,-2.623301,-2.826198,1.093019,3.398903,2.595596,2.899298,-7.451778,-0.047734,18.568900
-4.465398,-3.744499,-3.493461,-2.120247,-0.314700,5.923581,2.274348,-6.740607,-2.075176,-0.661009,2.028532,0.787651,0.955254,8.471663,-0.226225,0.805377,-1.452999,-1.543583,-0.186354,2.156647,4.319979,-4.158400,-3.564548,-4.822682,0.165940,2.744860,-0.450398,0.397209,-5.830537,0.045236,2.771716
-4.988566,-2.183404,-0.280576,3.407856,-0.612917,4.483818,6.416364,-3.641380,-2.580946,-0.555536,0.393466,-0.666937,0.333938,6.244857,-3.836127,-4.096015,-1.991589,0.572671,3.065476,0.423427,4.047379,-4.818463,-0.306164,0.646963,-0.188895,1.286075,0.560729,4.651952,-4.697766,0.304411,-1.797500
-4.126095,-1.873823,-3.557553,1.101727,0.617386,0.596598,9.020852,-12.132165,-1.060643,-0.715916,1.189080,-1.006433,1.097639,3.295456,-5.185460,-4.472512,-0.695800,0.281092,1.779621,4.122089,4.487882,0.699650,-2.042296,2.201115,-0.159397,1.486965,2.938359,5.269435,-8.130966,-4.429416,13.597305
-4.133818,-3.483209,-0.928582,1.863480,3.594609,2.199186,-0.713967,-3.557279,-1.883391,-1.417427,-2.214613,3.384688,1.258642,8.488854,-4.124999,-6.525602,-1.202577,0.378231,1.400051,4.359551,1.761580,-2.731809,-2.187425,3.561286,0.355948,1.327135,3.214663,4.968252,-0.787530,-7.176773,5.673039
-3.458034,-1.426211,-0.647488,1.077391,4.289359,1.365072,7.662353,-6.151733,-2.956047,-1.947668,1.039562,1.117675,-0.341390,3.834878,-1.448433,3.145111,-1.605986,0.963705,0.342174,1.314382,3.869483,-6.897794,0.814642,-1.125257,0.312143,1.743571,1.885734,0.485625,-5.390667,-6.387421,11.329044
